URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-labor-laborergebnis-semiquantitativ,2027.0.0-ballot.rc1,active,,MII_VS_Labor_Laborergebnis_Semiquantitativ,MII VS Labor Laborergebnis Semiquantitativ,"Kodierung für semi-quantitative Laborergebnisse","StructureDefinition/mii-pr-mikrobio-keimzahl","SCT"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-allgemeine-bestimmung-ergebnis-snomed,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Allgemeine_Bestimmung_Ergebnis_SNOMED,MII VS Mikrobio Allgemeine Bestimmung Ergebnis [SNOMED],"Ergebnis-ValueSet fuer die allgemeine Bestimmung: der identifizierte Mikroorganismus oder das negative Ergebnis, wenn kein Erreger identifiziert wurde.","StructureDefinition/mii-pr-mikrobio-allgemeine-bestimmung","SCT"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-allgemeine-bestimmung-methode-snomed,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Allgemeine_Bestimmung_Methode_SNOMED,MII VS Mikrobio Allgemeine Bestimmung Methode [SNOMED],"Methoden-ValueSet für die allgemeine Bestimmung: nicht kulturbasierte Verfahren zur Identifikation eines Erregers ohne vordefiniertes Ziel, etwa Mikroskopie oder MALDI-TOF.","StructureDefinition/mii-pr-mikrobio-allgemeine-bestimmung","SCT"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-allgemeine-bestimmung-tests-loinc,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Allgemeine_Bestimmung_Tests_LOINC,MII VS Mikrobio Allgemeine Bestimmung Tests [LOINC],"Tests-ValueSet für die allgemeine Bestimmung: LOINC-Codes für die ungerichtete Identifizierung eines Mikroorganismus. Bevorzugt wird 41852-5; die übrigen Codes sind gleichwertig zulässig, wo das Labor die Erregergruppe oder das Sequenzierziel im Code benennt.","StructureDefinition/mii-pr-mikrobio-allgemeine-bestimmung","LOINC"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-allgemeine-kultur-methode-snomed,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Allgemeine_Kultur_Methode_SNOMED,MII VS Mikrobio Allgemeine Kultur Methode [SNOMED],"Methoden-ValueSet für die allgemeine Kultur: Kulturverfahren ohne Einschränkung auf einen vordefinierten Erreger, einschließlich aerober und anaerober Bebrütung.","StructureDefinition/mii-pr-mikrobio-allgemeine-kultur","SCT"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-allgemeine-kultur-tests-loinc,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Allgemeine_Kultur_Tests_LOINC,MII VS Mikrobio Allgemeine Kultur Tests [LOINC],"Tests-ValueSet für die allgemeine Kultur: LOINC-Codes für die ungerichtete kulturelle Untersuchung. Bevorzugt wird 11475-1, weil der Code das Verfahren selbst benennt; 41852-5 ist gleichwertig zulässig.","StructureDefinition/mii-pr-mikrobio-allgemeine-kultur","LOINC"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-allgemeine-mikroskopie-tests-loinc,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Allgemeine_Mikroskopie_Tests_LOINC,MII VS Mikrobio Allgemeine Mikroskopie Tests [LOINC],"Tests-ValueSet für die allgemeine Mikroskopie: nominale LOINC-Codes der mikroskopischen Beobachtung, deren Ergebnis die gesehene Morphologie ist. Bevorzugt wird 105059-0, weil es methodenneutral ist; die Codes mit Färbung im Namen (Gram, säurefest, Rhodamin-Auramin) sind gleichwertig zulässig und halten dafür Observation.method frei.","StructureDefinition/mii-pr-mikrobio-mikroskopie","LOINC"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-antigen-antikoerper-methode-snomed,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Antigen_Antikoerper_Methode_SNOMED,MII VS Mikrobio Antigen Antikoerper Methode [SNOMED],"Methoden-ValueSet für quantitative Antigen- und Antikörpertests sowie für die Aviditätsbestimmung: immunologische Nachweisverfahren.","StructureDefinition/mii-pr-mikrobio-antigen-antikoerper-quantitativ,StructureDefinition/mii-pr-mikrobio-aviditaet","SCT"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-antigen-antikoerper-quantitativ-einheiten-ucum,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Antigen_Antikoerper_Quantitativ_Einheiten_UCUM,MII VS Mikrobio Antigen Antikoerper Quantitativ Einheiten [UCUM],"Einheiten-ValueSet für quantitative Antigen- und Antikörpertests (UCUM). Bindet Observation.valueQuantity.code.","StructureDefinition/mii-pr-mikrobio-antigen-antikoerper-quantitativ","UCUM"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/ValueSet/mii-vs-mikrobio-antigen-antikoerper-quantitative-tests-loinc,2027.0.0-ballot.rc1,active,,MII_VS_Mikrobio_Antigen_Antikoerper_Quantitative_Tests_LOINC,MII VS Mikrobio Antigen Antikoerper Quantitative Tests [LOINC],"Tests-ValueSet für quantitative Antigen- und Antikörpertests: LOINC-Codes für die Messung erregerspezifischer Antigene oder Antikörper.","StructureDefinition/mii-pr-mikrobio-antigen-antikoerper-quantitativ","LOINC"
