URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/observation-triggeredbytype,5.0.0,active,,TriggeredBytype,triggered Bytype,"Codes providing the triggeredBy type of observation.","ValueSet/R5-observation-triggeredbytype-for-R4"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/mii-vs-mikrobio-mrgn-klasse-loinc,ValueSet/results-laboratory-pathology-observations-uv-ips,ValueSet/mii-vs-mikrobio-ct-wert-loinc,ValueSet/mii-vs-mikrobio-aviditaet-tests-loinc,ValueSet/mii-vs-mikrobio-empfindlichkeit-genotyp-loinc,ValueSet/mii-vs-mikrobio-empfindlichkeit-phenotyp-loinc,ValueSet/mii-vs-mikrobio-titer-tests-loinc,ValueSet/mii-vs-mikrobio-spezifische-kultur-tests-loinc,ValueSet/mii-vs-mikrobio-resistenzmechanismen-determinanten-loinc,ValueSet/mii-vs-mikrobio-befundtyp-loinc,ValueSet/report-codes,ValueSet/observation-codes,ValueSet/mii-vs-mikrobio-virulenz-loinc,ValueSet/mii-vs-mikrobio-keimzahl-loinc,ValueSet/mii-vs-mikrobio-molekulare-pathogenlast-tests-loinc,ValueSet/mii-vs-mikrobio-spezifische-bestimmung-tests-loinc,ValueSet/mii-vs-mikrobio-antigen-antikoerper-quantitative-tests-loinc,ValueSet/mii-vs-mikrobio-barlett-score-loinc"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/mii-vs-mikrobio-resistenzkategorie-status-ergebnis,ValueSet/mii-vs-labor-laborergebnis-semiquantitativ,ValueSet/mii-vs-mikrobio-organismen-snomedct,ValueSet/clinical-findings,ValueSet/mii-vs-mikrobio-spezifische-bestimmung-methode-snomed,ValueSet/mii-vs-mikrobio-antigen-antikoerper-methode-snomed,ValueSet/referencerange-appliesto,ValueSet/mii-vs-mikrobio-morphologie-methode-snomed,ValueSet/mii-vs-mikrobio-allgemeine-bestimmung-ergebnis-snomed,ValueSet/mii-vs-mikrobio-susceptibility,ValueSet/mii-vs-mikrobio-spezifische-kultur-methode-snomed,ValueSet/mii-vs-mikrobio-titer-methode-snomed,ValueSet/mii-vs-mikrobio-detected-not-detected-snomed,ValueSet/mii-vs-mikrobio-allgemeine-kultur-methode-snomed,ValueSet/observation-methods,ValueSet/mii-vs-mikrobio-data-absent-reason,ValueSet/body-site,ValueSet/mii-vs-mikrobio-allgemeine-bestimmung-methode-snomed,ValueSet/mii-vs-mikrobio-molekulare-pathogenlast-methode-snomed,ValueSet/mii-vs-mikrobio-resistenzmechanismen-methode-snomed,ValueSet/mii-vs-mikrobio-kultur-ergebnis-snomed,ValueSet/mii-vs-mikrobio-morphologie-ergebnis-snomed,ValueSet/mii-vs-mikrobio-spezifische-bestimmung-ergebnis-snomed"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,4.0.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/mii-vs-mikrobio-susceptibility,ValueSet/observation-interpretation,ValueSet/mii-vs-mikrobio-aviditaet-ergebnis,ValueSet/mii-vs-mikrobio-voraussichtliche-empfindlichkeit,ValueSet/mii-vs-labor-interpretation"
http://unitsofmeasure.org,3.0.1,active,,UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/mii-vs-mikrobio-molekulare-diagnostik-einheiten-ucum,ValueSet/mii-vs-mikrobio-empfindlichkeit-einheiten-ucum,ValueSet/mii-vs-mikrobio-antigen-antikoerper-quantitativ-einheiten-ucum,ValueSet/mii-vs-mikrobio-keimzahl-einheiten-ucum"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/CodeSystem/mii-cs-mikrobio-mrgn-ergebnis,2027.0.0-alpha.6,active,,MII_CS_Mikrobio_MRGN_Ergebnis,MII CS Mikrobio MRGN Ergebnis,"CodeSystem für Ergebnisse der MRGN-Klassifikation, die sich nicht über LOINC abbilden lassen. Die LOINC-AnswerList LL6195-3 zu 99780-9 enthält ausschließlich 2MRGN, 3MRGN und 4MRGN und damit keinen Negativwert.","ValueSet/mii-vs-mikrobio-mrgn-klasse-loinc"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/CodeSystem/mii-cs-mikrobio-resistenzkategorie,2027.0.0-alpha.6,active,,MII_CS_Mikrobio_Resistenzkategorie,MII CS Mikrobio Resistenzkategorie,"Untersuchungscodes (Observation.code) für die Bewertung eines nachgewiesenen Erregers hinsichtlich einer definierten Resistenzkategorie. Jeder Code benennt die bewertete Kategorie; das Ergebnis der Bewertung steht in Observation.value.","ValueSet/mii-vs-mikrobio-resistenzkategorie-status"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/CodeSystem/mii-cs-mikrobio-susceptibility-norm,2027.0.0-alpha.6,active,,MII_CS_Mikrobio_Susceptibility_NORM,MII CS Mikrobio Susceptibility Norm,"CodeSystem zur Kodierung von Normen für die Interpretation der Empfindlichkeit von Mikroorganismen gegenüber antimikrobiellen Substanzen.","ValueSet/mii-vs-mikrobio-susceptibility-norm"
