URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/CodeSystem/mii-cs-mikrobio-mrgn-ergebnis,2027.0.0-alpha.6,active,,MII_CS_Mikrobio_MRGN_Ergebnis,MII CS Mikrobio MRGN Ergebnis,"CodeSystem für Ergebnisse der MRGN-Klassifikation, die sich nicht über LOINC abbilden lassen. Die LOINC-AnswerList LL6195-3 zu 99780-9 enthält ausschließlich 2MRGN, 3MRGN und 4MRGN und damit keinen Negativwert.","ValueSet/mii-vs-mikrobio-mrgn-klasse-loinc"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/CodeSystem/mii-cs-mikrobio-resistenzkategorie,2027.0.0-alpha.6,active,,MII_CS_Mikrobio_Resistenzkategorie,MII CS Mikrobio Resistenzkategorie,"Untersuchungscodes (Observation.code) für die Bewertung eines nachgewiesenen Erregers hinsichtlich einer definierten Resistenzkategorie. Jeder Code benennt die bewertete Kategorie; das Ergebnis der Bewertung steht in Observation.value.","ValueSet/mii-vs-mikrobio-resistenzkategorie-status"
https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/CodeSystem/mii-cs-mikrobio-susceptibility-norm,2027.0.0-alpha.6,active,,MII_CS_Mikrobio_Susceptibility_NORM,MII CS Mikrobio Susceptibility Norm,"CodeSystem zur Kodierung von Normen für die Interpretation der Empfindlichkeit von Mikroorganismen gegenüber antimikrobiellen Substanzen.","ValueSet/mii-vs-mikrobio-susceptibility-norm"
